zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
97238,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97239,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97212,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97038,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97034,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97035,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97036,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97373,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97375,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97378,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97089,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97080,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97086,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97242,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97240,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97005,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97004,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97007,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97006,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97009,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97008,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97291,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97325,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97122,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97123,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97127,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97124,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97049,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97214,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97215,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97216,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97217,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97210,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97211,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97055,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97294,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97296,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97290,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97292,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97293,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97298,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97310,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
97317,15248,Portland General Electric Co,OR,Delivery,Investor Owned,0.0319530515742,0.0205418771693,0
21779,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21776,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21777,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21778,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21721,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21720,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21722,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21727,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21557,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21555,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21787,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21781,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
20837,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
20838,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
20839,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21774,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21775,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21773,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21770,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21771,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21541,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21540,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21543,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21501,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21759,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
20842,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
20841,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21762,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21705,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21704,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21703,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21701,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21709,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21788,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21782,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21780,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21521,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21520,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21754,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21755,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21756,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21757,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21750,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21562,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21560,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21765,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21767,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21766,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21769,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21783,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21536,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21531,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21532,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21538,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21539,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21530,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21758,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21542,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21545,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
20876,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
20875,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
20872,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
20871,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21733,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21792,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21793,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21505,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21504,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21503,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21502,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21556,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
20882,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21790,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21524,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21528,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21747,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21746,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21742,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21550,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21561,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21523,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21522,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21529,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21798,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21791,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21702,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21710,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21711,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21713,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21714,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21715,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21716,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21717,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21718,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21719,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21797,15263,The Potomac Edison Company,MD,Bundled,Investor Owned,0.102618773191,0.0803879775739,0.0982755067037
21779,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21776,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21777,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21778,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21721,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21720,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21722,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21727,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21557,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21555,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21787,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21781,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
20837,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
20838,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
20839,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21774,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21775,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21773,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21770,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21771,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21541,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21540,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21543,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21501,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21759,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
20842,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
20841,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21762,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21705,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21704,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21703,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21701,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21709,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21788,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21782,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21780,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21521,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21520,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21754,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21755,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21756,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21757,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21750,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21562,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21560,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21765,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21767,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21766,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21769,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21783,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21536,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21531,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21532,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21538,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21539,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21530,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21758,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21542,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21545,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
20876,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
20875,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
20872,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
20871,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21733,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21792,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21793,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21505,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21504,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21503,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21502,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21556,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
20882,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21790,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21524,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21528,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21747,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21746,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21742,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21550,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21561,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21523,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21522,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21529,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21798,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21791,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21702,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21710,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21711,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21713,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21714,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21715,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21716,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21717,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21718,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21719,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
21797,15263,The Potomac Edison Company,MD,Delivery,Investor Owned,0.0250965567097,0.0150264186606,0.0357229534588
20250,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20251,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20254,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20436,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
56944,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
56972,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20355,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20350,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20039,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20010,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20011,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20012,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20013,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20015,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20546,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20549,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20221,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20220,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20227,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20226,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20224,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20228,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20218,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
20520,15270,Potomac Electric Power Co,DC,Bundled,Investor Owned,0.124423449902,0,0.125351512896
